id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	B_cell|B_cell	B_cell|CancerHR-proficient	B_cell|CancerHRD	B_cell|DC	B_cell|EC	B_cell|Fibroblast	B_cell|Mast	B_cell|Myeloid	B_cell|T_cell	CancerHR-proficient|B_cell	CancerHR-proficient|CancerHR-proficient	CancerHR-proficient|CancerHRD	CancerHR-proficient|DC	CancerHR-proficient|EC	CancerHR-proficient|Fibroblast	CancerHR-proficient|Mast	CancerHR-proficient|Myeloid	CancerHR-proficient|T_cell	CancerHRD|B_cell	CancerHRD|CancerHR-proficient	CancerHRD|CancerHRD	CancerHRD|DC	CancerHRD|EC	CancerHRD|Fibroblast	CancerHRD|Mast	CancerHRD|Myeloid	CancerHRD|T_cell	DC|B_cell	DC|CancerHR-proficient	DC|CancerHRD	DC|DC	DC|EC	DC|Fibroblast	DC|Mast	DC|Myeloid	DC|T_cell	EC|B_cell	EC|CancerHR-proficient	EC|CancerHRD	EC|DC	EC|EC	EC|Fibroblast	EC|Mast	EC|Myeloid	EC|T_cell	Fibroblast|B_cell	Fibroblast|CancerHR-proficient	Fibroblast|CancerHRD	Fibroblast|DC	Fibroblast|EC	Fibroblast|Fibroblast	Fibroblast|Mast	Fibroblast|Myeloid	Fibroblast|T_cell	Mast|B_cell	Mast|CancerHR-proficient	Mast|CancerHRD	Mast|DC	Mast|EC	Mast|Fibroblast	Mast|Mast	Mast|Myeloid	Mast|T_cell	Myeloid|B_cell	Myeloid|CancerHR-proficient	Myeloid|CancerHRD	Myeloid|DC	Myeloid|EC	Myeloid|Fibroblast	Myeloid|Mast	Myeloid|Myeloid	Myeloid|T_cell	T_cell|B_cell	T_cell|CancerHR-proficient	T_cell|CancerHRD	T_cell|DC	T_cell|EC	T_cell|Fibroblast	T_cell|Mast	T_cell|Myeloid	T_cell|T_cell
CPI-CS039E9FE7F	Dihydrotestosterone_bySRD5A3_AR	complex:Dihydrotestosterone_bySRD5A3	simple:P10275		AR	True	False	True	curated	False	0.148											0.375				0.164					0.372				0.161					0.381				0.17					0.371				0.161					0.35				0.139														0.404				0.193												
CPI-SS08B7D54A3	TNF_FAS	simple:P01375	simple:P25445	TNF	FAS	True	False	True	InnateDB-All	False	0.148						0.283			0.281																								0.275			0.272																															0.315		0.408		0.316	0.405				0.267		0.359		0.268	0.357
CPI-SS0241A1F57	NRP2_SEMA3C	simple:O60462	simple:Q99985	NRP2	SEMA3C	True	True	False	curated	False	0.148																																						0.29		0.253		0.326		0.25			0.332		0.295		0.369		0.293												0.294		0.257		0.33		0.254										
CPI-SS0E0DEA7D5	PECAM1_CD38	simple:P16284	simple:P28907	PECAM1	CD38	False	True	True	curated	False	0.148	0.36			0.257				0.259																				0.423			0.32				0.322		1.254			1.151				1.153																				0.492			0.389				0.391										
CPI-SS0F3D40856	PGRMC2_CCL4L2	simple:O15173	simple:Q8NHW4	PGRMC2	CCL4L2	True	True	False	IMEx,IntAct	False	0.16								0.364	0.198				0.18				0.404	0.239																						0.186				0.411	0.245				0.194				0.419	0.253																	0.371	0.205									
CPI-SC034EE8AAA	FN1_integrin_a4b7_complex	simple:P02751	complex:integrin_a4b7_complex	FN1		True	False	False	curated	True	0.16																			0.509								0.549																		0.538	1.676			1.617			1.628	1.624	1.716										0.872			0.813			0.824	0.82	0.912									
CPI-SS0AFC7BACF	ADGRG5_FAM3C	simple:Q8IZF4	simple:Q92520	ADGRG5	FAM3C	True	True	False	InnateDB-All	False	0.16	0.218		0.129		0.19	0.301			0.132																			0.256	0.153	0.166	0.167	0.227	0.339		0.16	0.169																																													
CPI-SS0A76A8E97	HLA-F_LILRB2	simple:P30511	simple:Q8N423	HLA-F	LILRB2	False	False	True	curated	False	0.173				0.443				0.703																		0.516					0.508				0.769					0.488				0.749									0.58					0.465				0.725					0.503				0.764					0.636				0.896	
CPI-SS060B82BBC	JAG1_NOTCH2	simple:P78504	simple:Q04721	JAG1	NOTCH2	False	False	True	curated	False	0.173																																					0.244	0.345	0.248	0.457		0.446	0.293	0.357		0.238	0.338	0.242	0.451		0.44	0.286	0.351																												
CPI-SS02EF3E1BA	TNFSF12_TNFRSF12A	simple:O43508	simple:Q9NP84	TNFSF12	TNFRSF12A	True	False	True	curated	False	0.173																														0.16			0.305	0.171													0.129	0.171			0.317	0.183	0.125												0.186	0.228	0.155		0.374	0.24	0.182										
CPI-SS0BAB345B5	TGFB1_AR	simple:P01137	simple:P10275	TGFB1	AR	True	False	True	I2D,InnateDB	False	0.173		0.424									0.351																		0.623				0.412					0.518				0.307					0.491				0.281					0.542				0.331					0.677				0.466					0.521				0.31			
CPI-SS0D2539AEB	FPR3_HEBP1	simple:P25089	simple:Q9NRV9	FPR3	HEBP1	False	True	False	curated	False	0.173																													0.346	0.295	0.285	0.374	0.357	0.241	0.377																														0.707	0.656	0.646	0.735	0.718	0.602	0.738										
CPI-SS073C1B796	CD52_SIGLEC10	simple:P31358	simple:Q96LC7	CD52	SIGLEC10	True	False	False	curated	False	0.173	0.889			0.894			0.928	0.977																										0.632	0.681																				0.949			0.954			0.987	1.036											1.24			1.245			1.279	1.328	
CPI-SC0943ECD6E	ICAM2_integrin_aLb2_complex	simple:P13598	complex:integrin_aLb2_complex	ICAM2		False	False	False	curated	True	0.173	0.206			0.238				0.245	0.385																											0.312	0.488			0.52				0.527	0.667																											0.299	0.199			0.231				0.238	0.379
CPI-SS01560CA22	CD99_PILRA	simple:P14209	simple:Q9UKJ1	CD99	PILRA	True	False	True	curated	False	0.173								0.802									0.844									0.761									0.912					0.867				1.162					1.164				1.459					0.806				1.101					0.689				0.985					0.9				1.195	
CPI-CS0891F5216	LeukotrieneC4_byLTC4S_CYSLTR1	complex:LeukotrieneC4_byLTC4S	simple:Q9Y271		CYSLTR1	True	False	True	curated	False	0.185																												0.154			0.203	0.141		0.159	0.11																				0.909			0.958	0.896		0.914	0.865		0.214			0.263	0.201		0.219	0.171										
CPI-SC08F923F07	FN1_integrin_aVb1_complex	simple:P02751	complex:integrin_aVb1_complex	FN1		True	False	False	curated	True	0.185															0.626									0.696		0.568																0.685		0.557			1.604			1.668	1.863	1.602	1.735												0.8			0.864	1.06	0.798	0.931										
CPI-SS0F00D756A	CD40_TNFSF13B	simple:P25942	simple:Q9Y275	CD40	TNFSF13B	True	True	False	I2D,InnateDB	False	0.185				0.747		0.368		0.876																							0.654		0.275		0.783					0.708		0.329		0.837					0.565		0.186		0.694														0.676		0.297		0.805										
CPI-SS085EE60B1	TGFB1_TGFBR3	simple:P01137	simple:Q03167	TGFB1	TGFBR3	True	False	True	curated	False	0.185					0.369	0.237								0.296																		0.568	0.436								0.463	0.331								0.436	0.305								0.487	0.355								0.622	0.491								0.466	0.335			
CPI-SS042A6F835	IGF2_IGF2R	simple:P01344	simple:P11717	IGF2	IGF2R	True	False	True	curated	False	0.185																				0.45		0.543	0.5	0.533		0.587												0.391		0.484	0.441	0.474		0.528			0.401		0.494	0.45	0.484		0.537																												
CPI-SS06AA638A8	CD72_SEMA4D	simple:P21854	simple:Q92854	CD72	SEMA4D	False	False	True	curated	False	0.185	0.227			0.232			0.362	0.287	0.356																			0.181			0.185			0.316	0.241	0.309																												0.192			0.197			0.327	0.253	0.321									
CPI-SC09F8C9859	AR_Testosterone_byHSD17B12	simple:P10275	complex:Testosterone_byHSD17B12	AR		True	True	False	curated	False	0.185										0.389	0.383	0.355	0.464	0.466	0.409	0.667	0.446																													0.179	0.172		0.253	0.255	0.198	0.456	0.235																												
CPI-SS0632A027A	CD44_HBEGF	simple:P16070	simple:Q99075	CD44	HBEGF	True	True	True	I2D,InnateDB-All	False	0.185								0.493																		0.434					0.493	0.518			0.604																		0.455					0.974	0.999			1.085					0.676	0.7			0.786					0.646	0.671			0.757	
CPI-SS02EBC1BB0	TNF_NOTCH1	simple:P01375	simple:P46531	TNF	NOTCH1	True	False	True	I2D	False	0.185				0.176	0.375	0.208		0.206																								0.366	0.199		0.198																																0.301	0.499	0.332		0.331					0.252	0.451	0.284		0.282	
CPI-SS098425155	ADRB2_VEGFB	simple:P07550	simple:P49765	ADRB2	VEGFB	True	True	False	InnateDB-All	False	0.185																															0.164		0.186		0.133			0.102		0.175		0.197		0.145												0.554		0.627		0.65		0.597			0.085		0.158		0.181		0.128										
CPI-SS06CCF5A54	ANXA1_FPR3	simple:P04083	simple:P25089	ANXA1	FPR3	True	False	True	curated	False	0.185																	0.633					0.408				0.769					0.577				0.937					0.549				0.91					0.622				0.983					1.214				1.575					0.749				1.11					0.588				0.948	
CPI-SC06C3BA86F	FN1_integrin_a5b1_complex	simple:P02751	complex:integrin_a5b1_complex	FN1		True	False	False	curated	True	0.185														0.667									0.738	0.516		0.52															0.727	0.505		0.509					1.609	1.905	1.683		1.687														0.806	1.101	0.879		0.883										
CPI-SS0F739D3DB	ANXA1_FPR1	simple:P04083	simple:P21462	ANXA1	FPR1	True	False	True	guidetopharmacology.org	False	0.185																	0.38					0.381				0.516					0.55				0.685					0.522				0.657					0.595				0.73					1.187				1.322					0.722				0.857					0.561				0.696	
CPI-CS087E1C654	LipoxinA4_byALOX5_CYSLTR1	complex:LipoxinA4_byALOX5	simple:Q9Y271		CYSLTR1	True	False	True	curated	False	0.185																												0.154			0.203	0.141		0.159	0.11																				0.909			0.958	0.896		0.914	0.865		0.214			0.263	0.201		0.219	0.171										
CPI-SS006C6537E	MDK_LRP1	simple:P21741	simple:Q07954	MDK	LRP1	True	False	True	I2D,InnateDB-All	False	0.198						0.819		0.5							1.096		0.778							1.043		0.725																1.054		0.736				0.766	0.775		1.48		1.162							0.879		0.56							0.831		0.513										
CPI-SS048A2311A	TNF_RIPK1	simple:P01375	simple:Q13546	TNF	RIPK1	True	False	True	I2D,IMEx,InnateDB,InnateDB-All,IntAct,MINT	False	0.198				0.201	0.202	0.203		0.201																							0.192	0.193	0.195		0.192																																0.325	0.326	0.328		0.325					0.277	0.278	0.279		0.277	
CPI-SS0DE0A486F	NRP1_VEGFA	simple:O14786	simple:P15692	NRP1	VEGFA	True	True	False	curated	False	0.198																													0.196	0.226			0.197		0.246			0.505	0.534			0.506		0.555			0.243	0.272			0.244		0.293												0.286	0.315			0.286		0.336										
CPI-SS083CBFACD	MDK_SORL1	simple:P21741	simple:Q92673	MDK	SORL1	True	False	True	InnateDB-All	False	0.198											0.373		0.453				0.575	0.475				0.4				0.522	0.422											0.331		0.411				0.533	0.433		0.757		0.838				0.959	0.859								0.358																			
CPI-SS0A0718AC5	TNFRSF21_APP	simple:O75509	simple:P05067	TNFRSF21	APP	False	True	False	curated	False	0.198																													0.449	0.507	0.652	1.043	0.848		0.396												0.347	0.406	0.55	0.941	0.747														0.344	0.402	0.547	0.938	0.743												
CPI-SS0DBA81CCF	HLA-G_LILRB2	simple:P17693	simple:Q8N423	HLA-G	LILRB2	False	True	True	curated	False	0.198				0.21				0.47					0.182				0.443														0.298				0.558					0.278				0.538					0.226				0.486					0.22				0.481					0.32				0.58					0.255				0.515	
CPI-SS052C9BB74	NR3C1_CXCL8	simple:P04150	simple:P10145	NR3C1	CXCL8	True	True	False	I2D,InnateDB	False	0.198				0.347				0.52									0.371									0.374					0.541				0.714					0.37				0.543					0.377				0.549					0.434				0.607					0.382				0.555					0.516				0.689	
CPI-SS033E6DE7E	NRP1_VEGFB	simple:O14786	simple:P49765	NRP1	VEGFB	True	True	False	curated	False	0.198																													0.176		0.249		0.272		0.219			0.485		0.558		0.58		0.527			0.223		0.296		0.318		0.266												0.265		0.338		0.361		0.308										
CPI-SC0F96CE387	FN1_integrin_a4b1_complex	simple:P02751	complex:integrin_a4b1_complex	FN1		True	False	False	curated	True	0.21																		0.603	0.58			0.606				0.566	0.673													0.595					0.662	1.747			1.773			1.692	1.733	1.84										0.943			0.969			0.888	0.929	1.036									
CPI-SS087321EB5	SELL_SELPLG	simple:P14151	simple:Q14242	SELL	SELPLG	False	False	True	curated	False	0.21	0.411			0.744			0.434	0.558	0.668																			0.437			0.769			0.459	0.583	0.694																															0.463					0.387	0.324			0.657			0.346	0.471	0.581
CPI-SS09C4FCB90	ICAM1_SPN	simple:P05362	simple:P16150	ICAM1	SPN	False	True	False	curated	False	0.21				0.267					0.279													0.27					0.282				0.457				0.319	0.468				0.374				0.236	0.385				0.284					0.295				0.299					0.31				0.482				0.345	0.494									
CPI-SS0BD9F32BA	LGALS9_DAG1	simple:O00182	simple:Q14118	LGALS9	DAG1	True	False	True	InnateDB-All	False	0.21						0.178																							0.4			0.419	0.447					0.243			0.262	0.291									0.172					0.21			0.228	0.257					0.572			0.59	0.619					0.151			0.169	0.198			
CPI-SS08A1F8C22	TGFB1_VDR	simple:P01137	simple:P11473	TGFB1	VDR	True	False	True	InnateDB-All	False	0.222																															0.365		0.403		0.384					0.26		0.298		0.279					0.234		0.271		0.252					0.284		0.322		0.303					0.419		0.457		0.438					0.264		0.301		0.282	
CPI-SS068C129D6	CSF1_SIRPA	simple:P09603	simple:P78324	CSF1	SIRPA	True	False	True	I2D	False	0.222													0.191	0.133			0.41																							0.206	0.147			0.424					0.301	0.242	0.211		0.519					0.282	0.223	0.192		0.5														0.231	0.172	0.141		0.449	
CPI-SS0F9B3B259	TNFSF13_TNFRSF1A	simple:O75888	simple:P19438	TNFSF13	TNFRSF1A	True	False	True	I2D,InnateDB-All	False	0.222													0.268	0.419	0.457		0.423												0.361	0.385	0.466	0.617	0.654		0.62	0.382																													0.405	0.429	0.51	0.66	0.698		0.664	0.426									
CPI-SS03A4F7DC8	AXL_GAS6	simple:P30530	simple:Q14393	AXL	GAS6	True	True	False	curated	False	0.222																												0.225		0.169	0.417	0.311	0.514		0.283											0.326		0.27	0.518	0.412	0.615		0.384											0.306		0.251	0.498	0.393	0.596		0.365										
CPI-SS0E7D5974D	TNF_TNFRSF1B	simple:P01375	simple:P20333	TNF	TNFRSF1B	True	False	True	curated	False	0.222				0.387	0.388			0.49	0.44																						0.378	0.379			0.481	0.432																												0.324			0.511	0.512			0.614	0.565	0.275			0.463	0.464			0.566	0.516
CPI-SS06CBC985C	LTBR_LTB	simple:P36941	simple:Q06643	LTBR	LTB	False	True	False	curated	False	0.222										0.755			0.595					0.88	0.768			0.608					0.893	0.792			0.632					0.917	0.819			0.659					0.944	0.877			0.716					1.001										0.878			0.718					1.003									
CPI-SC00035437A	ICAM1_integrin_aLb2_complex	simple:P05362	complex:integrin_aLb2_complex	ICAM1		False	True	False	curated	True	0.222									0.299																		0.302	0.309			0.341				0.348	0.488	0.226			0.258				0.265	0.405								0.175	0.315								0.19	0.33	0.334			0.367				0.374	0.514									
CPI-SS01A07768A	CD46_JAG1	simple:P15529	simple:P78504	CD46	JAG1	False	True	False	curated	False	0.222					0.334	0.328								0.48	0.474								0.314	0.307								0.385	0.379								0.496	0.489								0.393	0.387								0.434	0.428								0.4	0.393								0.389	0.382			
CPI-SS036B08188	PLAU_PLAUR	simple:P00749	simple:Q03405	PLAU	PLAUR	True	False	True	curated	False	0.222																															0.42		0.284	0.232	0.756					0.443		0.306	0.255	0.778					0.701	0.391	0.565	0.513	1.037														0.65	0.339	0.513	0.462	0.986										
CPI-SS0A9FB762A	LGALS9_PTPRK	simple:O00182	simple:Q15262	LGALS9	PTPRK	True	False	True	InnateDB-All	False	0.222					0.274	0.222																								0.401		0.543	0.491						0.245		0.386	0.334								0.267	0.215						0.211		0.352	0.3						0.573		0.714	0.662								0.294	0.241			
CPI-SS0E9A581F8	ICAM1_ITGAL	simple:P05362	simple:P20701	ICAM1	ITGAL	False	True	True	curated	False	0.222									0.299																		0.302	0.309			0.341				0.348	0.488	0.226			0.258				0.265	0.405								0.175	0.315								0.19	0.33	0.334			0.367				0.374	0.514									
CPI-SS06A999D25	PLD2_ARF1	simple:O14939	simple:P84077	PLD2	ARF1	False	False	False	guidetopharmacology.org	False	0.222																													0.548	0.611		0.583			0.599			0.584	0.647	0.597	0.62	0.575		0.635	0.561																				0.577	0.64	0.59	0.613	0.568		0.629	0.554									
CPI-SS0419B80C4	LGALS9_LRP1	simple:O00182	simple:Q07954	LGALS9	LRP1	True	False	True	InnateDB-All	False	0.222						0.844		0.526																						0.399	0.408		1.113		0.795							0.956		0.638							0.838		0.519							0.923		0.604				0.571	0.58		1.285		0.966							0.864		0.545	
CPI-SS0A84B95C5	NR3C1_CCL2	simple:P04150	simple:P13500	NR3C1	CCL2	True	True	False	InnateDB	False	0.235						0.414		0.898									0.749									0.753							0.608	0.493	1.092							0.437		0.921							0.443		0.928							0.501	0.386	0.985							0.449		0.933							0.583	0.468	1.067	
CPI-SS0179FBFD3	TNFRSF10A_TNFSF10	simple:O00220	simple:P50591	TNFRSF10A	TNFSF10	True	True	False	curated	False	0.235		0.244		0.278	0.538	0.263	0.477	0.427																														0.251		0.284	0.545	0.27	0.483	0.434																														0.269		0.303	0.563	0.288	0.502	0.452	0.254
CPI-SS059EC4FAE	PTPRC_SEMA4D	simple:P08575	simple:Q92854	PTPRC	SEMA4D	False	False	True	curated	False	0.247	0.58			0.585			0.715	0.64	0.709																			0.717			0.721			0.852	0.777	0.845																												0.7			0.704			0.835	0.76	0.828	1.093			1.097			1.228	1.153	1.222
CPI-SS07ACDDCD6	APP_SORL1	simple:P05067	simple:Q92673	APP	SORL1	True	False	True	curated	False	0.247													0.387				0.509	0.409		0.365		0.445				0.567	0.467		0.509		0.59				0.712	0.612		0.9		0.981				1.102	1.002		0.706		0.786				0.908	0.808																	0.456										
CPI-SS095E52E66	TNFSF10_TNFRSF10D	simple:P50591	simple:Q9UBN6	TNFSF10	TNFRSF10D	True	False	True	curated	False	0.247													0.226	0.306			0.243														0.26	0.34			0.277					0.521	0.601			0.537					0.245	0.325			0.262					0.459	0.539			0.476					0.409	0.489			0.426						0.291			0.227	
CPI-SC0C09120F1	ICAM1_integrin_aMb2_complex	simple:P05362	complex:integrin_aMb2_complex	ICAM1		False	True	False	curated	True	0.259				0.161			0.19	0.323														0.165			0.193	0.326					0.351			0.379	0.512					0.268			0.296	0.429					0.178			0.206	0.339					0.193			0.221	0.354					0.376			0.405	0.538										
CPI-SC0DABCC4B5	TGFB1_TGFbeta_receptor1	simple:P01137	complex:TGFbeta_receptor1	TGFB1		True	False	True	curated	False	0.259						0.234		0.314									0.241														0.393		0.434		0.513					0.288		0.329		0.408					0.262		0.302		0.381					0.312		0.353		0.432					0.447		0.488		0.567					0.292		0.332		0.411	
