id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	B_cell|B_cell	B_cell|CancerHR-proficient	B_cell|CancerHRD	B_cell|DC	B_cell|EC	B_cell|Fibroblast	B_cell|Mast	B_cell|Myeloid	B_cell|T_cell	CancerHR-proficient|B_cell	CancerHR-proficient|CancerHR-proficient	CancerHR-proficient|CancerHRD	CancerHR-proficient|DC	CancerHR-proficient|EC	CancerHR-proficient|Fibroblast	CancerHR-proficient|Mast	CancerHR-proficient|Myeloid	CancerHR-proficient|T_cell	CancerHRD|B_cell	CancerHRD|CancerHR-proficient	CancerHRD|CancerHRD	CancerHRD|DC	CancerHRD|EC	CancerHRD|Fibroblast	CancerHRD|Mast	CancerHRD|Myeloid	CancerHRD|T_cell	DC|B_cell	DC|CancerHR-proficient	DC|CancerHRD	DC|DC	DC|EC	DC|Fibroblast	DC|Mast	DC|Myeloid	DC|T_cell	EC|B_cell	EC|CancerHR-proficient	EC|CancerHRD	EC|DC	EC|EC	EC|Fibroblast	EC|Mast	EC|Myeloid	EC|T_cell	Fibroblast|B_cell	Fibroblast|CancerHR-proficient	Fibroblast|CancerHRD	Fibroblast|DC	Fibroblast|EC	Fibroblast|Fibroblast	Fibroblast|Mast	Fibroblast|Myeloid	Fibroblast|T_cell	Mast|B_cell	Mast|CancerHR-proficient	Mast|CancerHRD	Mast|DC	Mast|EC	Mast|Fibroblast	Mast|Mast	Mast|Myeloid	Mast|T_cell	Myeloid|B_cell	Myeloid|CancerHR-proficient	Myeloid|CancerHRD	Myeloid|DC	Myeloid|EC	Myeloid|Fibroblast	Myeloid|Mast	Myeloid|Myeloid	Myeloid|T_cell	T_cell|B_cell	T_cell|CancerHR-proficient	T_cell|CancerHRD	T_cell|DC	T_cell|EC	T_cell|Fibroblast	T_cell|Mast	T_cell|Myeloid	T_cell|T_cell
CPI-CS05821E5C2	FZD9_LRP5_WNT1	complex:FZD9_LRP5	simple:P04628		WNT1	True	False	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.001	0.001	0.001	0.001	0.009	0.007	0.006	0.006	0.0	0.007	0.006	0.007	0.006	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.009	0.002	0.001	0.001	0.0	0.001	0.001	0.002	0.001	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.001	0.0	0.001	0.001	0.002	0.001	0.009	0.001	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.009
CPI-CS0E2A9E72A	FZD9_LRP6_WNT1	complex:FZD9_LRP6	simple:P04628		WNT1	True	False	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.001	0.001	0.001	0.001	0.009	0.007	0.006	0.006	0.0	0.007	0.006	0.007	0.006	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.009	0.002	0.001	0.001	0.0	0.001	0.001	0.002	0.001	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.001	0.0	0.001	0.001	0.002	0.001	0.009	0.001	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.009
CPI-CS00426FECA	FDZ8_RYK_WNT1	complex:FDZ8_RYK	simple:P04628		WNT1	True	True	False	curated	False	0.002	0.001	0.001	0.0	0.001	0.001	0.002	0.001	0.009	0.024	0.023	0.023	0.0	0.023	0.023	0.024	0.023	0.031	0.019	0.018	0.018	0.0	0.019	0.018	0.019	0.018	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.016	0.016	0.0	0.017	0.017	0.017	0.017	0.025	0.017	0.017	0.016	0.0	0.017	0.017	0.017	0.017	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.002	0.0	0.003	0.002	0.003	0.002	0.011	0.002	0.001	0.001	0.0	0.001	0.001	0.002	0.001	0.009
CPI-CS0A527731D	FZD10_LRP5_WNT5A	complex:FZD10_LRP5	simple:P41221		WNT5A	True	False	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.006	0.003	0.036	0.0	0.027	0.001	0.003	0.008	0.005	0.006	0.003	0.036	0.0	0.027	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.01	0.015	0.012	0.013	0.01	0.043	0.0	0.034	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.006	0.003	0.036	0.0	0.027	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0B3F661F1	FZD10_LRP6_WNT5A	complex:FZD10_LRP6	simple:P41221		WNT5A	True	False	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.006	0.003	0.036	0.0	0.027	0.001	0.003	0.008	0.005	0.006	0.003	0.036	0.0	0.027	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.01	0.015	0.012	0.013	0.01	0.043	0.0	0.034	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.006	0.003	0.036	0.0	0.027	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS00529A443	FZD2_LRP5_WNT5A	complex:FZD2_LRP5	simple:P41221		WNT5A	True	False	False	curated	False	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.005	0.01	0.007	0.008	0.005	0.038	0.0	0.029	0.003	0.007	0.012	0.009	0.01	0.006	0.04	0.0	0.031	0.005	0.024	0.029	0.026	0.027	0.024	0.057	0.0	0.048	0.022	0.003	0.008	0.005	0.006	0.003	0.036	0.0	0.027	0.001	0.042	0.047	0.044	0.045	0.042	0.075	0.0	0.066	0.04	0.007	0.013	0.009	0.01	0.007	0.04	0.0	0.032	0.005	0.006	0.011	0.008	0.009	0.006	0.039	0.0	0.03	0.004	0.003	0.008	0.005	0.006	0.003	0.036	0.0	0.027	0.001
CPI-CS09FB07CB1	FZD2_LRP6_WNT5A	complex:FZD2_LRP6	simple:P41221		WNT5A	True	False	False	curated	False	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.005	0.01	0.007	0.008	0.005	0.038	0.0	0.029	0.003	0.007	0.012	0.009	0.01	0.006	0.04	0.0	0.031	0.005	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.003	0.008	0.005	0.006	0.003	0.036	0.0	0.027	0.001	0.042	0.047	0.044	0.045	0.042	0.075	0.0	0.066	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.003	0.008	0.005	0.006	0.003	0.036	0.0	0.027	0.001
CPI-CS03025232D	FZD3_LRP5_WNT5A	complex:FZD3_LRP5	simple:P41221		WNT5A	True	False	False	curated	False	0.007	0.012	0.009	0.01	0.006	0.04	0.0	0.031	0.005	0.029	0.035	0.031	0.032	0.029	0.062	0.0	0.053	0.027	0.012	0.017	0.014	0.014	0.011	0.045	0.0	0.036	0.01	0.024	0.029	0.026	0.027	0.024	0.057	0.0	0.048	0.022	0.005	0.01	0.007	0.008	0.005	0.038	0.0	0.029	0.003	0.032	0.038	0.034	0.035	0.032	0.065	0.0	0.057	0.03	0.01	0.016	0.012	0.013	0.01	0.043	0.0	0.035	0.008	0.004	0.009	0.006	0.007	0.003	0.037	0.0	0.028	0.002	0.005	0.01	0.007	0.008	0.005	0.038	0.0	0.029	0.003
CPI-CS0F06108D6	FZD3_LRP6_WNT5A	complex:FZD3_LRP6	simple:P41221		WNT5A	True	False	False	curated	False	0.007	0.012	0.009	0.01	0.006	0.04	0.0	0.031	0.005	0.029	0.035	0.031	0.032	0.029	0.062	0.0	0.053	0.027	0.012	0.017	0.014	0.014	0.011	0.045	0.0	0.036	0.01	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.005	0.01	0.007	0.008	0.005	0.038	0.0	0.029	0.003	0.032	0.038	0.034	0.035	0.032	0.065	0.0	0.057	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.009	0.006	0.007	0.003	0.037	0.0	0.028	0.002	0.005	0.01	0.007	0.007	0.004	0.037	0.0	0.029	0.003
CPI-CS03524A330	FZD4_LRP5_WNT5A	complex:FZD4_LRP5	simple:P41221		WNT5A	True	False	False	curated	False	0.004	0.01	0.006	0.007	0.004	0.037	0.0	0.029	0.002	0.018	0.023	0.02	0.021	0.018	0.051	0.0	0.042	0.016	0.012	0.017	0.014	0.015	0.012	0.045	0.0	0.036	0.01	0.005	0.01	0.007	0.008	0.005	0.038	0.0	0.029	0.003	0.105	0.11	0.107	0.108	0.104	0.138	0.0	0.129	0.103	0.069	0.074	0.071	0.072	0.069	0.102	0.0	0.093	0.067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.011	0.007	0.008	0.005	0.038	0.0	0.03	0.003	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002
CPI-CS01BA77CE7	FZD4_LRP6_WNT5A	complex:FZD4_LRP6	simple:P41221		WNT5A	True	False	False	curated	False	0.004	0.01	0.006	0.007	0.004	0.037	0.0	0.029	0.002	0.018	0.023	0.02	0.021	0.018	0.051	0.0	0.042	0.016	0.012	0.017	0.014	0.015	0.012	0.045	0.0	0.036	0.01	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.113	0.118	0.115	0.116	0.113	0.146	0.0	0.137	0.111	0.084	0.089	0.086	0.087	0.084	0.117	0.0	0.108	0.082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002
CPI-CS05FB0A7F1	FZD5_LRP5_WNT5A	complex:FZD5_LRP5	simple:P41221		WNT5A	True	False	False	curated	False	0.004	0.009	0.006	0.006	0.003	0.037	0.0	0.028	0.002	0.006	0.011	0.008	0.009	0.006	0.039	0.0	0.03	0.004	0.005	0.01	0.007	0.008	0.005	0.038	0.0	0.029	0.003	0.008	0.013	0.01	0.011	0.008	0.041	0.0	0.032	0.006	0.01	0.016	0.012	0.013	0.01	0.043	0.0	0.035	0.008	0.005	0.011	0.007	0.008	0.005	0.038	0.0	0.03	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.011	0.008	0.009	0.006	0.039	0.0	0.03	0.004	0.003	0.009	0.005	0.006	0.003	0.036	0.0	0.028	0.001
CPI-CS00DEA8C12	FZD5_LRP6_WNT5A	complex:FZD5_LRP6	simple:P41221		WNT5A	True	False	False	curated	False	0.004	0.009	0.006	0.006	0.003	0.037	0.0	0.028	0.002	0.006	0.011	0.008	0.009	0.006	0.039	0.0	0.03	0.004	0.005	0.01	0.007	0.008	0.005	0.038	0.0	0.029	0.003	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.01	0.016	0.012	0.013	0.01	0.043	0.0	0.035	0.008	0.005	0.011	0.007	0.008	0.005	0.038	0.0	0.03	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.003	0.009	0.005	0.006	0.003	0.036	0.0	0.028	0.001
CPI-CS008DA70F3	FZD6_LRP5_WNT5A	complex:FZD6_LRP5	simple:P41221		WNT5A	True	False	False	curated	False	0.007	0.012	0.009	0.01	0.006	0.04	0.0	0.031	0.005	0.021	0.026	0.023	0.024	0.02	0.054	0.0	0.045	0.019	0.05	0.055	0.052	0.053	0.049	0.083	0.0	0.074	0.048	0.005	0.01	0.007	0.008	0.005	0.038	0.0	0.029	0.003	0.105	0.11	0.107	0.108	0.104	0.138	0.0	0.129	0.103	0.043	0.048	0.045	0.045	0.042	0.076	0.0	0.067	0.041	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.006	0.011	0.008	0.009	0.006	0.039	0.0	0.03	0.004	0.005	0.01	0.007	0.008	0.005	0.038	0.0	0.029	0.003
CPI-CS01521EE2B	FZD6_LRP6_WNT5A	complex:FZD6_LRP6	simple:P41221		WNT5A	True	False	False	curated	False	0.007	0.012	0.009	0.01	0.006	0.04	0.0	0.031	0.005	0.021	0.026	0.023	0.024	0.02	0.054	0.0	0.045	0.019	0.044	0.05	0.046	0.047	0.044	0.077	0.0	0.068	0.042	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.113	0.118	0.115	0.116	0.113	0.146	0.0	0.137	0.111	0.043	0.048	0.045	0.045	0.042	0.076	0.0	0.067	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.005	0.01	0.007	0.007	0.004	0.037	0.0	0.029	0.003
CPI-CS00D2EE99D	FZD7_LRP5_WNT5A	complex:FZD7_LRP5	simple:P41221		WNT5A	True	False	False	curated	False	0.004	0.009	0.006	0.007	0.003	0.037	0.0	0.028	0.002	0.011	0.016	0.013	0.014	0.011	0.044	0.0	0.035	0.009	0.024	0.029	0.026	0.027	0.024	0.057	0.0	0.048	0.022	0.006	0.011	0.008	0.009	0.006	0.039	0.0	0.03	0.004	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.069	0.074	0.071	0.072	0.069	0.102	0.0	0.093	0.067	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.005	0.01	0.007	0.008	0.005	0.038	0.0	0.029	0.003	0.003	0.009	0.005	0.006	0.003	0.036	0.0	0.028	0.001
CPI-CS04EF3E555	FZD7_LRP6_WNT5A	complex:FZD7_LRP6	simple:P41221		WNT5A	True	False	False	curated	False	0.004	0.009	0.006	0.007	0.003	0.037	0.0	0.028	0.002	0.011	0.016	0.013	0.014	0.011	0.044	0.0	0.035	0.009	0.024	0.029	0.026	0.027	0.024	0.057	0.0	0.048	0.022	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.084	0.089	0.086	0.087	0.084	0.117	0.0	0.108	0.082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.003	0.009	0.005	0.006	0.003	0.036	0.0	0.028	0.001
CPI-CS0CF5A502A	FZD8_LRP5_WNT5A	complex:FZD8_LRP5	simple:P41221		WNT5A	True	False	False	curated	False	0.003	0.009	0.005	0.006	0.003	0.036	0.0	0.028	0.001	0.025	0.031	0.027	0.028	0.025	0.058	0.0	0.05	0.023	0.021	0.026	0.023	0.024	0.021	0.054	0.0	0.045	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.024	0.021	0.022	0.019	0.052	0.0	0.043	0.017	0.019	0.024	0.021	0.022	0.019	0.052	0.0	0.043	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.01	0.007	0.008	0.004	0.038	0.0	0.029	0.003	0.003	0.009	0.005	0.006	0.003	0.036	0.0	0.028	0.001
CPI-CS0F983512F	FZD8_LRP6_WNT5A	complex:FZD8_LRP6	simple:P41221		WNT5A	True	False	False	curated	False	0.003	0.009	0.005	0.006	0.003	0.036	0.0	0.028	0.001	0.025	0.031	0.027	0.028	0.025	0.058	0.0	0.05	0.023	0.021	0.026	0.023	0.024	0.021	0.054	0.0	0.045	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.024	0.021	0.022	0.019	0.052	0.0	0.043	0.017	0.019	0.024	0.021	0.022	0.019	0.052	0.0	0.043	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.009	0.006	0.007	0.004	0.037	0.0	0.028	0.002	0.003	0.009	0.005	0.006	0.003	0.036	0.0	0.028	0.001
CPI-CS008F67A0E	FZD9_LRP5_WNT5A	complex:FZD9_LRP5	simple:P41221		WNT5A	True	False	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.006	0.003	0.036	0.0	0.027	0.001	0.009	0.014	0.011	0.012	0.009	0.042	0.0	0.033	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.006	0.003	0.036	0.0	0.027	0.001	0.003	0.009	0.005	0.006	0.003	0.036	0.0	0.028	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.009	0.006	0.006	0.003	0.037	0.0	0.028	0.002	0.003	0.008	0.005	0.006	0.003	0.036	0.0	0.027	0.001
CPI-CS0D1C88065	FZD9_LRP6_WNT5A	complex:FZD9_LRP6	simple:P41221		WNT5A	True	False	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.006	0.003	0.036	0.0	0.027	0.001	0.009	0.014	0.011	0.012	0.009	0.042	0.0	0.033	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.008	0.005	0.006	0.003	0.036	0.0	0.027	0.001	0.003	0.009	0.005	0.006	0.003	0.036	0.0	0.028	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.009	0.006	0.006	0.003	0.037	0.0	0.028	0.002	0.003	0.008	0.005	0.006	0.003	0.036	0.0	0.027	0.001
CPI-CS04A96900E	FDZ8_RYK_WNT5A	complex:FDZ8_RYK	simple:P41221		WNT5A	True	True	False	curated	False	0.003	0.009	0.005	0.006	0.003	0.036	0.0	0.028	0.001	0.025	0.031	0.027	0.028	0.025	0.058	0.0	0.05	0.023	0.021	0.026	0.023	0.024	0.021	0.054	0.0	0.045	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.024	0.021	0.022	0.019	0.052	0.0	0.043	0.017	0.019	0.024	0.021	0.022	0.019	0.052	0.0	0.043	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.01	0.007	0.008	0.004	0.038	0.0	0.029	0.003	0.003	0.009	0.005	0.006	0.003	0.036	0.0	0.028	0.001
CPI-CS0D1E4E6C2	FZD10_LRP5_WNT3	complex:FZD10_LRP5	simple:P56703		WNT3	True	False	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.009	0.002	0.0	0.001	0.005	0.0	0.0	0.0	0.001	0.01	0.002	0.0	0.001	0.005	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.01	0.003	0.0	0.002	0.006	0.0	0.002	0.001	0.008	0.017	0.009	0.0	0.008	0.012	0.0	0.008	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.009	0.001	0.0	0.001	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS0E310104C	FZD10_LRP6_WNT3	complex:FZD10_LRP6	simple:P56703		WNT3	True	False	False	curated	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.009	0.002	0.0	0.001	0.005	0.0	0.0	0.0	0.001	0.01	0.002	0.0	0.001	0.005	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.01	0.003	0.0	0.002	0.006	0.0	0.002	0.001	0.008	0.017	0.009	0.0	0.008	0.012	0.0	0.008	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.009	0.001	0.0	0.001	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CS041DB789A	FZD1_LRP5_WNT3	complex:FZD1_LRP5	simple:P56703		WNT3	True	False	False	curated	False	0.002	0.011	0.003	0.0	0.002	0.007	0.0	0.002	0.002	0.022	0.031	0.023	0.0	0.022	0.027	0.0	0.022	0.022	0.017	0.026	0.018	0.0	0.017	0.022	0.0	0.017	0.017	0.017	0.025	0.018	0.0	0.017	0.021	0.0	0.016	0.016	0.015	0.023	0.015	0.0	0.015	0.019	0.0	0.014	0.014	0.067	0.076	0.068	0.0	0.067	0.071	0.0	0.067	0.066	0.008	0.017	0.009	0.0	0.008	0.013	0.0	0.008	0.008	0.004	0.012	0.005	0.0	0.004	0.008	0.0	0.003	0.003	0.002	0.011	0.003	0.0	0.002	0.007	0.0	0.002	0.002
CPI-CS0113A05E1	FZD1_LRP6_WNT3	complex:FZD1_LRP6	simple:P56703		WNT3	True	False	False	curated	False	0.002	0.011	0.003	0.0	0.002	0.007	0.0	0.002	0.002	0.022	0.031	0.023	0.0	0.022	0.027	0.0	0.022	0.022	0.017	0.026	0.018	0.0	0.017	0.022	0.0	0.017	0.017	0.002	0.01	0.003	0.0	0.002	0.006	0.0	0.001	0.001	0.015	0.023	0.015	0.0	0.015	0.019	0.0	0.014	0.014	0.082	0.091	0.083	0.0	0.082	0.086	0.0	0.082	0.081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.011	0.003	0.0	0.002	0.007	0.0	0.002	0.002	0.002	0.011	0.003	0.0	0.002	0.007	0.0	0.002	0.002
CPI-CS09C6CE302	FZD2_LRP5_WNT3	complex:FZD2_LRP5	simple:P56703		WNT3	True	False	False	curated	False	0.002	0.01	0.003	0.0	0.002	0.006	0.0	0.001	0.001	0.003	0.012	0.004	0.0	0.003	0.008	0.0	0.003	0.003	0.005	0.013	0.005	0.0	0.005	0.009	0.0	0.004	0.004	0.022	0.03	0.023	0.0	0.022	0.026	0.0	0.022	0.021	0.001	0.01	0.002	0.0	0.001	0.005	0.0	0.001	0.0	0.04	0.048	0.041	0.0	0.04	0.044	0.0	0.039	0.039	0.005	0.014	0.006	0.0	0.005	0.01	0.0	0.005	0.005	0.004	0.012	0.005	0.0	0.004	0.008	0.0	0.003	0.003	0.001	0.009	0.002	0.0	0.001	0.005	0.0	0.001	0.0
CPI-CS09572EF0C	FZD2_LRP6_WNT3	complex:FZD2_LRP6	simple:P56703		WNT3	True	False	False	curated	False	0.002	0.01	0.003	0.0	0.002	0.006	0.0	0.001	0.001	0.003	0.012	0.004	0.0	0.003	0.008	0.0	0.003	0.003	0.005	0.013	0.005	0.0	0.005	0.009	0.0	0.004	0.004	0.002	0.01	0.003	0.0	0.002	0.006	0.0	0.001	0.001	0.001	0.01	0.002	0.0	0.001	0.005	0.0	0.001	0.0	0.04	0.048	0.041	0.0	0.04	0.044	0.0	0.039	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.011	0.003	0.0	0.002	0.007	0.0	0.002	0.002	0.001	0.009	0.002	0.0	0.001	0.005	0.0	0.001	0.0
CPI-CS0E6007E1E	FZD3_LRP5_WNT3	complex:FZD3_LRP5	simple:P56703		WNT3	True	False	False	curated	False	0.005	0.013	0.005	0.0	0.004	0.009	0.0	0.004	0.004	0.027	0.036	0.028	0.0	0.027	0.032	0.0	0.027	0.027	0.009	0.018	0.01	0.0	0.009	0.014	0.0	0.009	0.009	0.022	0.03	0.023	0.0	0.022	0.026	0.0	0.022	0.021	0.003	0.012	0.004	0.0	0.003	0.008	0.0	0.003	0.002	0.03	0.039	0.031	0.0	0.03	0.035	0.0	0.03	0.03	0.008	0.017	0.009	0.0	0.008	0.013	0.0	0.008	0.008	0.001	0.01	0.002	0.0	0.001	0.006	0.0	0.001	0.001	0.003	0.012	0.004	0.0	0.003	0.008	0.0	0.003	0.003
CPI-CS0BF2D6216	FZD3_LRP6_WNT3	complex:FZD3_LRP6	simple:P56703		WNT3	True	False	False	curated	False	0.005	0.013	0.005	0.0	0.005	0.009	0.0	0.004	0.004	0.027	0.036	0.028	0.0	0.027	0.032	0.0	0.027	0.027	0.009	0.018	0.01	0.0	0.009	0.014	0.0	0.009	0.009	0.002	0.01	0.003	0.0	0.002	0.006	0.0	0.001	0.001	0.003	0.012	0.004	0.0	0.003	0.008	0.0	0.003	0.002	0.03	0.039	0.031	0.0	0.03	0.035	0.0	0.03	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.01	0.002	0.0	0.001	0.006	0.0	0.001	0.001	0.002	0.011	0.003	0.0	0.002	0.007	0.0	0.002	0.002
CPI-CS08FF72B3A	FZD4_LRP5_WNT3	complex:FZD4_LRP5	simple:P56703		WNT3	True	False	False	curated	False	0.002	0.011	0.003	0.0	0.002	0.007	0.0	0.002	0.002	0.016	0.025	0.017	0.0	0.016	0.021	0.0	0.016	0.016	0.01	0.018	0.011	0.0	0.01	0.014	0.0	0.009	0.009	0.003	0.012	0.004	0.0	0.003	0.008	0.0	0.003	0.003	0.103	0.111	0.103	0.0	0.102	0.107	0.0	0.102	0.102	0.067	0.076	0.068	0.0	0.067	0.071	0.0	0.067	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.012	0.004	0.0	0.003	0.008	0.0	0.003	0.003	0.002	0.01	0.002	0.0	0.002	0.006	0.0	0.001	0.001
CPI-CS0349DDD33	FZD4_LRP6_WNT3	complex:FZD4_LRP6	simple:P56703		WNT3	True	False	False	curated	False	0.002	0.011	0.003	0.0	0.002	0.007	0.0	0.002	0.002	0.016	0.025	0.017	0.0	0.016	0.021	0.0	0.016	0.016	0.01	0.018	0.011	0.0	0.01	0.014	0.0	0.009	0.009	0.002	0.01	0.003	0.0	0.002	0.006	0.0	0.001	0.001	0.111	0.119	0.111	0.0	0.111	0.115	0.0	0.11	0.11	0.082	0.091	0.083	0.0	0.082	0.086	0.0	0.082	0.081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.011	0.003	0.0	0.002	0.007	0.0	0.002	0.002	0.002	0.01	0.002	0.0	0.002	0.006	0.0	0.001	0.001
CPI-CS02B318AF4	FZD5_LRP5_WNT3	complex:FZD5_LRP5	simple:P56703		WNT3	True	False	False	curated	False	0.001	0.01	0.002	0.0	0.001	0.006	0.0	0.001	0.001	0.004	0.013	0.005	0.0	0.004	0.009	0.0	0.004	0.004	0.003	0.011	0.003	0.0	0.003	0.007	0.0	0.002	0.002	0.006	0.015	0.007	0.0	0.006	0.011	0.0	0.006	0.006	0.008	0.017	0.009	0.0	0.008	0.013	0.0	0.008	0.008	0.003	0.012	0.004	0.0	0.003	0.008	0.0	0.003	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.012	0.005	0.0	0.004	0.008	0.0	0.003	0.003	0.001	0.01	0.002	0.0	0.001	0.006	0.0	0.001	0.001
