gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B_cell	Cancer_cellHR-proficient	Cancer_cellHRD	Endothelial_cell	Fibroblast	Mast_cell	Myeloid_cell	T_cell	pDC
DRD1	P21728	False	DRD1_HUMAN		CPI-SC021FEB927	0.0	0.001	0.0	0.0	0.002	0.0	0.0	0.0	0.0
DRD4	P21917	False	DRD4_HUMAN		CPI-SC0162A6735	0.0	0.001	0.001	0.001	0.021	0.0	0.001	0.0	0.098
HTR1D	P28221	False	5HT1D_HUMAN		CPI-SC0463F13C5	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0
HTR1B	P28222	False	5HT1B_HUMAN		CPI-SC0FB8A462A	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
HTR2A	P28223	False	5HT2A_HUMAN		CPI-SC02040C23F	0.0	0.001	0.007	0.0	0.007	0.0	0.0	0.0	0.0
HTR2C	P28335	False	5HT2C_HUMAN		CPI-SC0AA0837A0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1E	P28566	False	5HT1E_HUMAN		CPI-SC09B2EC927	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR1F	P30939	False	5HT1F_HUMAN		CPI-SC083C897C9	0.0	0.002	0.0	0.001	0.015	0.0	0.0	0.0	0.0
HTR7	P34969	False	5HT7R_HUMAN		CPI-SC09512F4D8	0.0	0.0	0.0	0.0	0.001	0.0	0.009	0.0	0.0
HTR2B	P41595	False	5HT2B_HUMAN		CPI-SC081518F41	0.0	0.0	0.0	0.006	0.046	0.0	0.008	0.0	0.0
HTR3A	P46098	False	5HT3A_HUMAN		CPI-SC0A8AF8ECB	0.014	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.006
HTR6	P50406	False	5HT6R_HUMAN		CPI-SC09ABB671B	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC0E03C13D1	0.0	0.0	0.0	0.001	0.034	0.0	0.0	0.0	0.002
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC0E4A99136	0.0	0.0	0.0	0.001	0.005	0.0	0.0	0.0	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC028882919	0.185	0.566	0.626	0.294	4.25	0.226	0.327	0.194	0.111
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC0AA90A03B	0.016	0.088	0.225	0.012	0.008	0.017	0.008	0.022	0.006
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC0A7864078	0.123	0.38	0.447	0.228	3.672	0.175	0.223	0.147	0.066
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0756B421F	0.02	0.055	0.097	1.719	0.642	0.024	0.028	0.02	0.027
FN1	P02751	False	FINC_HUMAN		CPI-SC0C91660AB	0.127	0.465	0.904	0.897	3.048	0.164	0.823	0.121	0.125
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0CED85DDE	0.02	0.093	0.098	0.149	1.994	0.048	0.048	0.025	0.013
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC07707E049	0.178	0.501	0.592	0.276	4.044	0.279	0.303	0.191	0.15
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC0096917A2	0.018	0.045	0.13	1.666	0.743	0.015	0.025	0.015	0.005
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0B991F6B1	0.012	0.067	0.098	0.023	1.078	0.034	0.031	0.013	0.015
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC0251EEF61	0.034	0.126	0.384	0.26	2.434	0.049	0.087	0.032	0.019
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC07F654CB3	0.041	0.179	0.484	0.552	2.716	0.056	0.111	0.066	0.023
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC059D160BE	0.185	0.285	0.271	0.262	2.416	0.248	0.205	0.189	0.201
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC034D4CF73	0.004	0.005	0.049	0.012	0.007	0.0	0.001	0.001	0.0
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC050CC3A3F	0.0	0.002	0.055	0.001	0.002	0.002	0.0	0.0	0.004
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC05590EDD3	0.011	0.055	0.093	0.078	1.524	0.021	0.029	0.014	0.002
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC0FCB8DFBB	0.003	0.011	0.016	0.009	0.401	0.007	0.038	0.002	0.02
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0DA063880	0.002	0.008	0.008	0.012	0.37	0.003	0.005	0.005	0.002
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC068FFC547	0.01	0.038	0.16	0.032	0.945	0.015	0.018	0.01	0.003
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC0F1833AC0	0.003	0.126	0.038	0.017	0.032	0.006	0.003	0.002	0.0
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC01BE5E1F7	0.007	0.02	0.029	1.441	0.588	0.009	0.017	0.006	0.002
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC039737584	0.02	0.135	0.097	0.877	1.152	0.261	0.03	0.048	0.02
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC030087D4F	0.053	0.004	0.008	0.005	0.029	0.001	0.001	0.001	0.0
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC0CC8A2F79	0.054	0.003	0.005	0.0	0.008	0.0	0.002	0.001	0.0
COL7A1	Q02388	False	CO7A1_HUMAN		CPI-SC0B4771D76	0.001	0.023	0.032	0.006	0.12	0.003	0.011	0.002	0.0
COL10A1	Q03692	False	COAA1_HUMAN		CPI-SC0B4F620A6	0.006	0.033	0.043	0.02	1.0	0.013	0.019	0.008	0.002
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC0B6D93CD4	0.009	0.02	0.017	0.02	0.829	0.017	0.01	0.006	0.0
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC027EF0F68	0.007	0.1	0.097	0.018	0.75	0.005	0.011	0.006	0.0
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC0BFDE14E9	0.0	0.011	0.002	0.001	0.005	0.0	0.0	0.0	0.0
COL9A3	Q14050	False	CO9A3_HUMAN		CPI-SC0FD500AF3	0.053	0.049	0.213	0.021	0.019	0.001	0.007	0.003	0.037
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0A210DC1F	0.036	0.202	0.137	0.008	0.013	0.17	0.046	0.062	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0423059DF	0.102	0.001	0.039	0.001	0.0	0.0	0.0	0.0	0.0
COL24A1	Q17RW2	False	COOA1_HUMAN		CPI-SC09E4E673B	0.003	0.006	0.005	0.001	0.039	0.002	0.004	0.001	0.183
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC0E9AA9087	0.0	0.007	0.02	0.0	0.001	0.0	0.0	0.0	0.006
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0A18569E5	0.001	0.005	0.004	0.11	0.032	0.121	0.001	0.001	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC090152EEE	0.003	0.037	0.082	0.052	0.119	0.006	0.018	0.002	0.0
COL22A1	Q8NFW1	False	COMA1_HUMAN		CPI-SC0AA500B63	0.0	0.002	0.014	0.014	0.001	0.001	0.002	0.001	0.0
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC008D5E4B2	0.0	0.001	0.002	0.001	0.001	0.0	0.002	0.0	0.329
COL21A1	Q96P44	False	COLA1_HUMAN		CPI-SC076898564	0.0	0.001	0.001	0.112	0.019	0.002	0.0	0.0	0.0
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC0EC720659	0.023	0.172	0.179	0.139	1.589	0.056	0.057	0.033	0.013
COL20A1	Q9P218	False	COKA1_HUMAN		CPI-SC0F393B830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC00942962B	0.001	0.012	0.025	0.054	0.001	0.0	0.0	0.001	0.0
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC0EDDBD0FB	0.0	0.0	0.0	0.001	0.034	0.0	0.0	0.0	0.002
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC0E453F338	0.0	0.0	0.0	0.001	0.005	0.0	0.0	0.0	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC0AD2341AF	0.185	0.566	0.626	0.294	4.25	0.226	0.327	0.194	0.111
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC0A5E87289	0.016	0.088	0.225	0.012	0.008	0.017	0.008	0.022	0.006
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC0C061DC28	0.123	0.38	0.447	0.228	3.672	0.175	0.223	0.147	0.066
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0C351F7DF	0.02	0.055	0.097	1.719	0.642	0.024	0.028	0.02	0.027
FN1	P02751	False	FINC_HUMAN		CPI-SC0AE4F5BAB	0.127	0.465	0.904	0.897	3.048	0.164	0.823	0.121	0.125
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC075489ADB	0.02	0.093	0.098	0.149	1.994	0.048	0.048	0.025	0.013
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC015ECCD97	0.178	0.501	0.592	0.276	4.044	0.279	0.303	0.191	0.15
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC09AE93F66	0.018	0.045	0.13	1.666	0.743	0.015	0.025	0.015	0.005
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC06F3DDF90	0.012	0.067	0.098	0.023	1.078	0.034	0.031	0.013	0.015
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC0FB1817EE	0.034	0.126	0.384	0.26	2.434	0.049	0.087	0.032	0.019
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0C5B4E222	0.041	0.179	0.484	0.552	2.716	0.056	0.111	0.066	0.023
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC044916391	0.185	0.285	0.271	0.262	2.416	0.248	0.205	0.189	0.201
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC06DCE672A	0.004	0.005	0.049	0.012	0.007	0.0	0.001	0.001	0.0
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC0E8C3A996	0.0	0.002	0.055	0.001	0.002	0.002	0.0	0.0	0.004
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC08821B0D2	0.011	0.055	0.093	0.078	1.524	0.021	0.029	0.014	0.002
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC0CC30CEC0	0.003	0.011	0.016	0.009	0.401	0.007	0.038	0.002	0.02
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0D0BFC9F7	0.002	0.008	0.008	0.012	0.37	0.003	0.005	0.005	0.002
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC04FF0CDA1	0.01	0.038	0.16	0.032	0.945	0.015	0.018	0.01	0.003
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC044B5BE16	0.003	0.126	0.038	0.017	0.032	0.006	0.003	0.002	0.0
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC0BCE0B954	0.007	0.02	0.029	1.441	0.588	0.009	0.017	0.006	0.002
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC0755F1632	0.02	0.135	0.097	0.877	1.152	0.261	0.03	0.048	0.02
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC0FAC9844A	0.053	0.004	0.008	0.005	0.029	0.001	0.001	0.001	0.0
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC08F17FB3E	0.054	0.003	0.005	0.0	0.008	0.0	0.002	0.001	0.0
COL7A1	Q02388	False	CO7A1_HUMAN		CPI-SC037038602	0.001	0.023	0.032	0.006	0.12	0.003	0.011	0.002	0.0
COL10A1	Q03692	False	COAA1_HUMAN		CPI-SC0519DE925	0.006	0.033	0.043	0.02	1.0	0.013	0.019	0.008	0.002
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC092A2325E	0.009	0.02	0.017	0.02	0.829	0.017	0.01	0.006	0.0
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC01633DC81	0.007	0.1	0.097	0.018	0.75	0.005	0.011	0.006	0.0
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC01539071B	0.0	0.011	0.002	0.001	0.005	0.0	0.0	0.0	0.0
COL9A3	Q14050	False	CO9A3_HUMAN		CPI-SC086D7EC73	0.053	0.049	0.213	0.021	0.019	0.001	0.007	0.003	0.037
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0C155763A	0.036	0.202	0.137	0.008	0.013	0.17	0.046	0.062	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0E09C8768	0.102	0.001	0.039	0.001	0.0	0.0	0.0	0.0	0.0
COL24A1	Q17RW2	False	COOA1_HUMAN		CPI-SC0B09B811A	0.003	0.006	0.005	0.001	0.039	0.002	0.004	0.001	0.183
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC0E40282DA	0.0	0.007	0.02	0.0	0.001	0.0	0.0	0.0	0.006
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC093DFA335	0.001	0.005	0.004	0.11	0.032	0.121	0.001	0.001	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC0FC6454F5	0.003	0.037	0.082	0.052	0.119	0.006	0.018	0.002	0.0
COL22A1	Q8NFW1	False	COMA1_HUMAN		CPI-SC015ED6B05	0.0	0.002	0.014	0.014	0.001	0.001	0.002	0.001	0.0
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC08885876E	0.0	0.001	0.002	0.001	0.001	0.0	0.002	0.0	0.329
COL21A1	Q96P44	False	COLA1_HUMAN		CPI-SC0C1E494D6	0.0	0.001	0.001	0.112	0.019	0.002	0.0	0.0	0.0
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC0A3722F1F	0.023	0.172	0.179	0.139	1.589	0.056	0.057	0.033	0.013
COL20A1	Q9P218	False	COKA1_HUMAN		CPI-SC0BB8BF2C5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC0D3C68BD6	0.001	0.012	0.025	0.054	0.001	0.0	0.0	0.001	0.0
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC0D3870098	0.0	0.0	0.0	0.001	0.034	0.0	0.0	0.0	0.002
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC0C6DC4D50	0.0	0.0	0.0	0.001	0.005	0.0	0.0	0.0	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC08DBCCFF0	0.185	0.566	0.626	0.294	4.25	0.226	0.327	0.194	0.111
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC0EA8ABCFD	0.016	0.088	0.225	0.012	0.008	0.017	0.008	0.022	0.006
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC00367777A	0.123	0.38	0.447	0.228	3.672	0.175	0.223	0.147	0.066
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC0744E13CB	0.02	0.055	0.097	1.719	0.642	0.024	0.028	0.02	0.027
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC037A0554C	0.02	0.093	0.098	0.149	1.994	0.048	0.048	0.025	0.013
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC09DB9D20A	0.178	0.501	0.592	0.276	4.044	0.279	0.303	0.191	0.15
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC03F728659	0.018	0.045	0.13	1.666	0.743	0.015	0.025	0.015	0.005
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0E53A238E	0.012	0.067	0.098	0.023	1.078	0.034	0.031	0.013	0.015
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC0549A759B	0.034	0.126	0.384	0.26	2.434	0.049	0.087	0.032	0.019
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC0F9FB6DCB	0.041	0.179	0.484	0.552	2.716	0.056	0.111	0.066	0.023
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC0ECDD1074	0.185	0.285	0.271	0.262	2.416	0.248	0.205	0.189	0.201
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC071163509	0.004	0.005	0.049	0.012	0.007	0.0	0.001	0.001	0.0
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC070BECDC9	0.0	0.002	0.055	0.001	0.002	0.002	0.0	0.0	0.004
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC0592501EA	0.011	0.055	0.093	0.078	1.524	0.021	0.029	0.014	0.002
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC0453131F6	0.003	0.011	0.016	0.009	0.401	0.007	0.038	0.002	0.02
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC00EAD4C47	0.002	0.008	0.008	0.012	0.37	0.003	0.005	0.005	0.002
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC03760D980	0.01	0.038	0.16	0.032	0.945	0.015	0.018	0.01	0.003
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC042B580A3	0.003	0.126	0.038	0.017	0.032	0.006	0.003	0.002	0.0
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC027893337	0.007	0.02	0.029	1.441	0.588	0.009	0.017	0.006	0.002
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC0C739EDCE	0.02	0.135	0.097	0.877	1.152	0.261	0.03	0.048	0.02
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC04ABF0023	0.053	0.004	0.008	0.005	0.029	0.001	0.001	0.001	0.0
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC0886D58EF	0.054	0.003	0.005	0.0	0.008	0.0	0.002	0.001	0.0
COL7A1	Q02388	False	CO7A1_HUMAN		CPI-SC0E509A5C6	0.001	0.023	0.032	0.006	0.12	0.003	0.011	0.002	0.0
COL10A1	Q03692	False	COAA1_HUMAN		CPI-SC04FA882F7	0.006	0.033	0.043	0.02	1.0	0.013	0.019	0.008	0.002
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC0AB5FBF10	0.009	0.02	0.017	0.02	0.829	0.017	0.01	0.006	0.0
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC06AD39F88	0.007	0.1	0.097	0.018	0.75	0.005	0.011	0.006	0.0
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC0C8B6ACF5	0.0	0.011	0.002	0.001	0.005	0.0	0.0	0.0	0.0
COL9A3	Q14050	False	CO9A3_HUMAN		CPI-SC0DC74CBE5	0.053	0.049	0.213	0.021	0.019	0.001	0.007	0.003	0.037
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0270AA5D9	0.036	0.202	0.137	0.008	0.013	0.17	0.046	0.062	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC079D293A2	0.102	0.001	0.039	0.001	0.0	0.0	0.0	0.0	0.0
COL24A1	Q17RW2	False	COOA1_HUMAN		CPI-SC073A7317A	0.003	0.006	0.005	0.001	0.039	0.002	0.004	0.001	0.183
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC01C274A51	0.0	0.007	0.02	0.0	0.001	0.0	0.0	0.0	0.006
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0FCF853DB	0.001	0.005	0.004	0.11	0.032	0.121	0.001	0.001	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC050F64BB5	0.003	0.037	0.082	0.052	0.119	0.006	0.018	0.002	0.0
COL22A1	Q8NFW1	False	COMA1_HUMAN		CPI-SC0713C9654	0.0	0.002	0.014	0.014	0.001	0.001	0.002	0.001	0.0
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC01E6BE079	0.0	0.001	0.002	0.001	0.001	0.0	0.002	0.0	0.329
COL21A1	Q96P44	False	COLA1_HUMAN		CPI-SC065DB6486	0.0	0.001	0.001	0.112	0.019	0.002	0.0	0.0	0.0
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC0E83A4B71	0.023	0.172	0.179	0.139	1.589	0.056	0.057	0.033	0.013
COL20A1	Q9P218	False	COKA1_HUMAN		CPI-SC0804EB2C0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC0C841033A	0.001	0.012	0.025	0.054	0.001	0.0	0.0	0.001	0.0
SEMA7A	O75326	False	SEM7A_HUMAN		CPI-SC03AF43F8B	0.102	0.002	0.01	0.043	0.017	0.093	0.018	0.041	0.174
COL6A6	A6NMZ7	False	CO6A6_HUMAN		CPI-SC00D0AFED0	0.0	0.0	0.0	0.001	0.034	0.0	0.0	0.0	0.002
COL6A5	A8TX70	False	CO6A5_HUMAN		CPI-SC0A6F94686	0.0	0.0	0.0	0.001	0.005	0.0	0.0	0.0	0.0
COL1A1	P02452	False	CO1A1_HUMAN		CPI-SC04BCFC59C	0.185	0.566	0.626	0.294	4.25	0.226	0.327	0.194	0.111
COL2A1	P02458	False	CO2A1_HUMAN		CPI-SC09C62F412	0.016	0.088	0.225	0.012	0.008	0.017	0.008	0.022	0.006
COL3A1	P02461	False	CO3A1_HUMAN		CPI-SC06A152CC0	0.123	0.38	0.447	0.228	3.672	0.175	0.223	0.147	0.066
COL4A1	P02462	False	CO4A1_HUMAN		CPI-SC03515B178	0.02	0.055	0.097	1.719	0.642	0.024	0.028	0.02	0.027
FN1	P02751	False	FINC_HUMAN		CPI-SC01D1C56CC	0.127	0.465	0.904	0.897	3.048	0.164	0.823	0.121	0.125
COL5A2	P05997	False	CO5A2_HUMAN		CPI-SC0345262E7	0.02	0.093	0.098	0.149	1.994	0.048	0.048	0.025	0.013
COL1A2	P08123	False	CO1A2_HUMAN		CPI-SC03D0A4AD2	0.178	0.501	0.592	0.276	4.044	0.279	0.303	0.191	0.15
COL4A2	P08572	False	CO4A2_HUMAN		CPI-SC046604E76	0.018	0.045	0.13	1.666	0.743	0.015	0.025	0.015	0.005
COL11A1	P12107	False	COBA1_HUMAN		CPI-SC0C8B7BCBB	0.012	0.067	0.098	0.023	1.078	0.034	0.031	0.013	0.015
COL6A1	P12109	False	CO6A1_HUMAN		CPI-SC0CCB0D955	0.034	0.126	0.384	0.26	2.434	0.049	0.087	0.032	0.019
COL6A2	P12110	False	CO6A2_HUMAN		CPI-SC01A5C5096	0.041	0.179	0.484	0.552	2.716	0.056	0.111	0.066	0.023
COL6A3	P12111	False	CO6A3_HUMAN		CPI-SC084C79E20	0.185	0.285	0.271	0.262	2.416	0.248	0.205	0.189	0.201
COL11A2	P13942	False	COBA2_HUMAN		CPI-SC0D3C12C3F	0.004	0.005	0.049	0.012	0.007	0.0	0.001	0.001	0.0
COL9A1	P20849	False	CO9A1_HUMAN		CPI-SC00065C95C	0.0	0.002	0.055	0.001	0.002	0.002	0.0	0.0	0.004
COL5A1	P20908	False	CO5A1_HUMAN		CPI-SC0681DB40E	0.011	0.055	0.093	0.078	1.524	0.021	0.029	0.014	0.002
COL8A2	P25067	False	CO8A2_HUMAN		CPI-SC0F94B7D8F	0.003	0.011	0.016	0.009	0.401	0.007	0.038	0.002	0.02
COL5A3	P25940	False	CO5A3_HUMAN		CPI-SC0D5418330	0.002	0.008	0.008	0.012	0.37	0.003	0.005	0.005	0.002
COL8A1	P27658	False	CO8A1_HUMAN		CPI-SC0B3564B15	0.01	0.038	0.16	0.032	0.945	0.015	0.018	0.01	0.003
COL4A5	P29400	False	CO4A5_HUMAN		CPI-SC0C287AFC3	0.003	0.126	0.038	0.017	0.032	0.006	0.003	0.002	0.0
COL15A1	P39059	False	COFA1_HUMAN		CPI-SC0E85E1FB0	0.007	0.02	0.029	1.441	0.588	0.009	0.017	0.006	0.002
COL18A1	P39060	False	COIA1_HUMAN		CPI-SC04BD52124	0.02	0.135	0.097	0.877	1.152	0.261	0.03	0.048	0.02
COL4A4	P53420	False	CO4A4_HUMAN		CPI-SC072376C7B	0.053	0.004	0.008	0.005	0.029	0.001	0.001	0.001	0.0
COL4A3	Q01955	False	CO4A3_HUMAN		CPI-SC0926FDACC	0.054	0.003	0.005	0.0	0.008	0.0	0.002	0.001	0.0
COL7A1	Q02388	False	CO7A1_HUMAN		CPI-SC05640277E	0.001	0.023	0.032	0.006	0.12	0.003	0.011	0.002	0.0
COL10A1	Q03692	False	COAA1_HUMAN		CPI-SC0B5CEA47D	0.006	0.033	0.043	0.02	1.0	0.013	0.019	0.008	0.002
COL14A1	Q05707	False	COEA1_HUMAN		CPI-SC0CCCF9A7F	0.009	0.02	0.017	0.02	0.829	0.017	0.01	0.006	0.0
COL16A1	Q07092	False	COGA1_HUMAN		CPI-SC0956F4A31	0.007	0.1	0.097	0.018	0.75	0.005	0.011	0.006	0.0
COL4A6	Q14031	False	CO4A6_HUMAN		CPI-SC0FDD31EAB	0.0	0.011	0.002	0.001	0.005	0.0	0.0	0.0	0.0
COL9A3	Q14050	False	CO9A3_HUMAN		CPI-SC0BB68FB34	0.053	0.049	0.213	0.021	0.019	0.001	0.007	0.003	0.037
COL9A2	Q14055	False	CO9A2_HUMAN		CPI-SC0A916E0E2	0.036	0.202	0.137	0.008	0.013	0.17	0.046	0.062	0.0
COL19A1	Q14993	False	COJA1_HUMAN		CPI-SC0BDD04147	0.102	0.001	0.039	0.001	0.0	0.0	0.0	0.0	0.0
COL24A1	Q17RW2	False	COOA1_HUMAN		CPI-SC088A27EA5	0.003	0.006	0.005	0.001	0.039	0.002	0.004	0.001	0.183
COL28A1	Q2UY09	False	COSA1_HUMAN		CPI-SC04251A46C	0.0	0.007	0.02	0.0	0.001	0.0	0.0	0.0	0.006
COL13A1	Q5TAT6	False	CODA1_HUMAN		CPI-SC0FA343CEF	0.001	0.005	0.004	0.11	0.032	0.121	0.001	0.001	0.0
COL27A1	Q8IZC6	False	CORA1_HUMAN		CPI-SC044C2FDA4	0.003	0.037	0.082	0.052	0.119	0.006	0.018	0.002	0.0
COL22A1	Q8NFW1	False	COMA1_HUMAN		CPI-SC04D3AE2F6	0.0	0.002	0.014	0.014	0.001	0.001	0.002	0.001	0.0
COL26A1	Q96A83	False	COQA1_HUMAN		CPI-SC0F179D307	0.0	0.001	0.002	0.001	0.001	0.0	0.002	0.0	0.329
COL21A1	Q96P44	False	COLA1_HUMAN		CPI-SC0D10396B4	0.0	0.001	0.001	0.112	0.019	0.002	0.0	0.0	0.0
COL12A1	Q99715	False	COCA1_HUMAN		CPI-SC0B86B7CED	0.023	0.172	0.179	0.139	1.589	0.056	0.057	0.033	0.013
COL20A1	Q9P218	False	COKA1_HUMAN		CPI-SC0D5DDAD29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL17A1	Q9UMD9	False	COHA1_HUMAN		CPI-SC06EEEC092	0.001	0.012	0.025	0.054	0.001	0.0	0.0	0.001	0.0
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC0A460766C	0.022	0.085	0.142	0.592	0.6	0.01	0.024	0.008	0.036
CDH1	P12830	False	CADH1_HUMAN		CPI-SC0A2DB962D	0.012	0.32	0.222	0.014	0.014	0.015	0.019	0.022	0.068
FN1	P02751	False	FINC_HUMAN		CPI-SC0149E8473	0.127	0.465	0.904	0.897	3.048	0.164	0.823	0.121	0.125
PLG	P00747	False	PLMN_HUMAN		CPI-SC003C7B6F1	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0
